propertyId	longitudeBefore	latitudeBefore	addressBefore	addressBeforeCharLength	addressBeforeContainsJalan	additionalRegionBefore	additionalRegionBeforeCharLength	isVenueGrouped	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty	longitudeAfter	latitudeAfter	addressAfter	addressAfterCharLength	addressAfterContainsJalan	additionalRegionAfter	additionalRegionAfterCharLength
773489208	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
787064656	107.77957923035	-6.9326407128467	Jl. Raya Jatinangor 	20	yes	Jatinangor 	11	yes	6	1	14	10	107.77957923035	-6.9326407128467	Jl. Raya Jatinangor	19	yes	Jatinangor 	11
373524022	110.372180815344	-7.71890873162144	Jl Gito-Gati	12	yes	Ngaglik	7	no	130	70	107	1	110.372180815344	-7.71890873162144	Jl Gito-Gati	12	yes	Ngaglik	7
727451786	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
510228034	107.6564434	-6.9126395	Terusan Jakarta	15	no	Antapani	8	yes	1	1	1	0	107.66187960213	-6.9289141632774	Jl. Randu Sari Raya	19	yes	Antapani	8
371038433	106.9254402	-6.1985067	Jl swadaya	10	yes	Duren Sawit	11	no	22	5	18	7	106.92509228836	-6.2508451036375	Jl. Swadaya	11	yes	Duren Sawit	11
515821919	106.7726592	-6.4353476	Jln H sulaiman Perigi sawangan depok	36	yes	Bedahan, Sawangan	17	no	2137	1504	1675	2	106.7726592	-6.4353476	Jl. H. Sulaiman	15	yes	Bedahan, Sawangan	17
598727593	110.415390936246	-7.66084018120497	Jl. Sempu	9	yes	Wedomartani, Ngemplak	21	no	307	210	246	1	110.415390936246	-7.66084018120497	Jl. Sempu	9	yes	Wedomartani, Ngemplak	21
842094364	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11	yes	841	33	499	361	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11
640301101	112.7668244	-7.2942925	Jl. Manyar Rejo	15	yes	Sukolilo	8	no	200	80	178	56	112.7668244	-7.2942925	Jl. Manyar Rejo	15	yes	Sukolilo	8
768832897	112.6326321	-7.9666204	Pandanwangi	11	no	Pandanwangi, Blimbing	21	yes	49	35	41	1	112.66090089153	-7.9513437093278	Jl. Laksda Adi Sucipto	22	yes	Pandanwangi, Blimbing	21
760477359	110.1640846	-7.8266798	Kranggan	8	no	Brosot, Galur	13	no	1301	834	966	1	110.2221617	-7.951428	Kranggan	8	no	Brosot, Galur	13
628023917	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
800256211	110.3728573	-7.7358808	Jalan Palagan	13	no	Ngaglik	7	no	132	45	89	3	110.3844015276	-7.7126616339027	Jalan Palagan Tentara Pelajar	29	no	Ngaglik	7
684741095	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
942678055	107.0273695	-6.2948976	Mustikajaya	11	no	Mustikajaya	11	no	1449	1393	1444	9	107.00854491964	-6.3199828282614	Pedurenan	9	no	Mustikajaya	11
807683687	112.7107433	-7.2824402	Dukuh Kupang	12	no	Dukuh Pakis	11	no	259	147	289	103	112.71572147993	-7.2846963598385	Dukuh Kupang	12	no	Dukuh Pakis	11
473118606	106.8593461	-6.5612032	jalan raya babakan madang sentul city bogor	43	yes	Sentul City	11	yes	8	1	4	0	106.86445302596	-6.567555664881	Jl. Raya Babakan Madang	23	yes	Sentul City	11
470404159	106.8517454	-6.2400578	Jl. Tebet Barat	15	yes	Jakarta Selatan	15	no	1	1	1	0	106.8517454	-6.2400578	Jl. Tebet Barat	15	yes	Tebet	5
703949096	107.64534142856	-6.9174759766841	Jl. Ibrahim Adjie	17	yes	Kiaracondong	12	yes	97	45	53	3	107.64534142856	-6.9174759766841	Jl. Ibrahim Adjie	17	yes	Kiaracondong	12
677173922	106.8105998	-6.2614927	cilandak	8	no	Cilandak	8	no	2228	1215	1569	81	106.8012742	-6.2937013	Jl. Intan	9	yes	Cilandak	8
917482347	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
849641007	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
262921872	106.87526418824	-6.2444669913135	Jl. D.I. Panjaitan 	19	yes	Cawang	6	yes	5	0	4	3	106.87526418824	-6.2444669913135	Jl. D.I. Panjaitan 	19	yes	Cawang	6
405891637	110.402376	-7.7325213	Banyuraden	10	no	Banyuraden	10	no	347	302	332	0	110.34224664551	-7.7809340589114	Jl. Godean	10	yes	Banyuraden	10
451660803	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
777188178	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
967941700	107.49495372176	-6.9169068367595	jln raya batujajar	18	yes	Batujajar Barat, Batujajar	26	no	1	1	1	0	107.49495372176	-6.9169068367595	Jl. Raya Batujajar	18	yes	Batujajar Barat, Batujajar	26
144427853	110.402376	-7.7325213	Jl Palagan Km 9	15	yes	Ngaglik	7	no	36	15	24	0	110.38538012334	-7.7126955315403	Jl. Palagan	11	yes	Ngaglik	7
174203501	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
970659460	106.842031236	-6.2228792804968	Jl. Casablanca Raya	19	yes	Kuningan	8	yes	190	4	179	147	106.84168942192	-6.2240001610136	Jl. Casablanca Raya	19	yes	Kuningan	8
402035198	106.79591562996	-6.1533722011173	Jl. Prof. Dr. Latumenten 	25	yes	Tambora	7	yes	43	2	33	23	106.79591562996	-6.1533722011173	Jl. Prof. Dr. Latumenten	24	yes	Tambora	7
471624037	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11	yes	841	33	499	361	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11
594505063	112.6232336	-7.4373932	Jl.Wonoayu	10	yes	Wonoayu Sidoarjo	16	yes	309	180	233	1	112.62805236291	-7.4450444515391	Jl. Raya Wonoayu	16	yes	Wonoayu	7
858518097	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
706113211	106.4303561	-6.2329626	JL.RAYA CISOKA CANGKUDU	23	no	Cempaka, Cisoka	15	yes	100	27	33	0	106.43037755767	-6.2332399006994	Jl. Raya Cisoka Cangkudu	24	yes	Cempaka, Cisoka	15
795838786	106.62419397509	-6.2476423283123	Jl. Gading Serpong Boulevard	28	yes	Gading Serpong 	15	yes	292	143	219	47	106.62419397509	-6.2476423283123	Jl. Gading Serpong Boulevard	28	yes	Gading Serpong 	15
165118478	106.77861893488	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	29	yes	Pluit	5	yes	77	5	51	43	106.77861893488	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	29	yes	Pluit	5
530582883	106.88101170287	-6.2230682753156	Jl. Basuki Rahmat	17	yes	Cipinang	8	yes	975	113	1168	913	106.88101170287	-6.2230682753156	Jl. Basuki Rahmat	17	yes	Cipinang	8
347443033	106.8105998	-6.2614927	Kemang	6	no	Kemang	6	no	1449	1393	1444	9	106.81600014257	-6.2638882248553	Jl. Kemang Raya	15	yes	Kemang	6
734489469	106.61534141583	-6.2562027815638	 Jl. Scientia Boulevard 	24	yes	Gading Serpong	14	yes	175	49	79	7	106.61534141583	-6.2562027815638	Jl. Scientia Boulevard	22	yes	Gading Serpong	14
230477104	110.8243272	-7.5754887	Ngipang	7	no	Kadipiro	8	no	111	50	67	0	110.81400434498	-7.5263464368705	Ngipang	7	no	Kadipiro	8
270299162	106.834091	-6.186486	Apartemen Bandar Kemayoran	26	no	Kemayoran	9	yes	6	0	2	0	106.84596159473	-6.1363279939982	Jl. Benyamin Suaeb	18	yes	Kemayoran	9
894891000	106.7942405	-6.4024844	Mampang pancoran Mas Depok	26	no	Pancoran Mas	12	no	864	509	615	1	106.79852037567	-6.3914083934826	Mampang	7	no	Pancoran Mas	12
774211128	106.7834149	-6.4324609	Jl. Pasir Putih	15	yes	Sawangan	8	yes	204	108	141	2	106.77710851767	-6.4198890321288	Jl. Pasir Putih	15	yes	Sawangan	8
594529096	106.8476736	-6.1453798	jalan Benyamin Sueb C3	22	yes	jalan Benyamin Sueb C3	22	yes	6	0	2	0	106.84596159473	-6.1363279939982	Jl. Benyamin Suaeb	18	yes	Kemayoran	9
433755874	112.615766	-7.973071	Dieng	5	no	Bandulan	8	yes	49	35	41	1	112.6004208159	-7.976157022503	Jl. Raya Bandulan	17	yes	Bandulan	8
485762590	112.65685731443	-7.3104874691966	Jl. Raya Menganti	17	yes	Citraland	9	yes	9	12	18	2	112.65685731443	-7.3104874691966	Jl. Raya Menganti	17	yes	Citraland	9
668325329	112.63279367935	-7.2958282334486	Jl. Citra Land Utama	20	yes	Lakarsantri	11	yes	259	147	289	103	112.62736653314	-7.2525526185604	Jl. Bukit Palma	15	yes	Citraland	9
659816059	106.75587656259	-6.2620785448216	Jl. Pondok Betung Raya	22	yes	Bintaro Jaya	12	yes	105	70	108	4	106.75587656259	-6.2620785448216	Jl. Pondok Betung Raya	22	yes	Bintaro Jaya	12
285136920	106.957031997375	-6.70932969157642	Jl. Tegal Panjang	17	yes	Tugu Selatan, Puncak	20	no	2	1	1	0	106.957031997375	-6.70932969157642	Jl. Tegal Panjang	17	yes	Tugu Selatan, Puncak	20
724930957	106.75587656259	-6.2620785448216	Jl. Pondok Betung Raya	22	yes	Bintaro Jaya	12	yes	105	70	108	4	106.75587656259	-6.2620785448216	Jl. Pondok Betung Raya	22	yes	Bintaro Jaya	12
810001174	112.7311399	-7.282631	Prapanca	8	no	Wonokromo	9	no	259	147	289	103	112.7311399	-7.282631	Jl. Prapanca	12	yes	Wonokromo	9
973320360	107.07748847494	-6.2278691438513	Jl. Griya Asri II	17	yes	Sumberjaya	10	yes	1	0	1	0	107.07748847494	-6.2278691438513	Jl. Griya Asri II	17	yes	Sumberjaya	10
585497209	106.92440812632	-6.3111322271536	Jl. Hankam Raya	15	yes	Jatiwarna	9	yes	3	0	1	0	106.92440812632	-6.3111322271536	Jl. Hankam Raya	15	yes	Jatiwarna	9
973731306	106.7228703	-6.3720374	Jl. Kesadaran 2, Pondok Petir	29	yes	Bojongsari	10	yes	296	168	199	1	106.71989880692	-6.3720291891117	Jl. Kesadaran II	16	yes	Bojongsari	10
552007094	112.6326321	-7.9666204	Cakalang	8	no	Blimbing	8	yes	49	35	41	1	112.64060467302	-7.9271820711106	Jl. Cakalang	12	yes	Blimbing	8
970406303	110.3774385	-7.7429826	Lempongsari	11	no	Ngaglik	7	no	331	238	378	11	110.3774385	-7.7429826	Lempongsari	11	no	Ngaglik	7
203666610	106.8649232	-6.5686681	Jl Babakan medang	17	yes	depok	5	yes	3	0	1	0	106.8649232	-6.5686681	Jl. Raya Babakan Madang	23	yes	Sentul City	11
614611028	106.2522143	-6.5643956	JL.Cikasungka	13	no	Maja	4	yes	192	92	134	17	106.42548324877	-6.3268185443731	Jl. Raya Cisoka	15	yes	Cikasungka	10
326285705	106.8063663	-6.415603	Jalan Jati Rawa Geni Cipayung	29	no	Rawa Geni, Cipayung	19	no	864	509	615	1	106.8063663	-6.415603	Jalan Jati	10	no	Rawa Geni, Cipayung	19
596515450	106.7942405	-6.4024844	jl raya bogor km30	18	yes	Cimanggis 	10	yes	32	2	21	7	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
147748909	106.9755726	-6.2382699	harapan indah	13	no	Harapan Indah	13	yes	6	3	5	1	106.97838021849	-6.1890705066335	Jl. Harapan Indah Raya	22	yes	Harapan Indah	13
101590012	110.4062349	-7.7695599	Seturan	7	no	Seturan 	8	no	11	4	9	0	110.41033331537	-7.7671999571707	Jl. Seturan Raya	16	yes	Seturan 	8
850436233	112.693415722754	-7.30180220881773	Jl. Graha Family	16	yes	Citraland	9	no	1992	755	1390	502	112.693415722754	-7.30180220881773	Jl. Graha Family	16	yes	Citraland	9
970549918	106.7942405	-6.4024844	jl raya bogor km30	18	yes	Cimanggis 	10	yes	32	2	21	7	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
570278670	106.8381036	-6.4204506	Jalan Kesadaran 2	17	no	Pondok Petir, Bojongsari	24	yes	1577	378	736	3	106.71989880692	-6.3720291891117	Jl. Kesadaran II	16	yes	Pondok Petir, Bojongsari	24
339225583	112.6943075	-7.2976624	Graha Family	12	no	Dukuh Pakis	11	no	226	31	110	54	112.68088366829	-7.2952871932718	Jl. Bukit Darmo Boulevard	25	yes	Dukuh Pakis	11
571688447	106.96771294653	-6.2595034524603	Jl. Pulo Sirih Utama	20	yes	Galaxy	6	yes	2228	1215	1569	81	106.96771294653	-6.2595034524603	Jl. Pulo Sirih Utama	20	yes	Galaxy	6
346359402	106.9755726	-6.2382699	Cikarang Selatan	16	no	Cikarang	8	yes	1078	530	689	58	107.12845810836	-6.3256151418968	Jl. Raya Cikarang Cibarusah	27	yes	Cikarang	8
440880764	106.90969066879	-6.1700802005338	Jl. Nusa Indah	14	yes	RawaBuaya	9	yes	82	27	53	11	106.74716586323	-6.1631542988137	Jl. Nusa Indah	14	yes	Rawa Buaya	10
973569313	106.8593528	-6.3654304	Jalan Raya Bogor, Mekarsari	27	no	Jakarta Timur, Bogor, Cibubur, Depok, Cimanggis	47	yes	52	3	31	12	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
810328315	110.3252661	-7.7758553	Jl Godean Km 7, Sidoarum, Sleman, Jogja	39	yes	Sidoarum	8	no	415	325	365	0	110.3230234	-7.7750374	Jl. Godean	10	yes	Sidoarum	8
244563010	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	195	77	157	12	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
980966740	107.6191228	-6.9174639	tki 3	5	no	Taman Kopo Indah	16	yes	8	6	7	0	107.55455130018	-6.9656041049753	Jl. Taman Kopo Indah III	24	yes	Taman Kopo Indah	16
701185741	106.7966753	-6.1840366	Jl. Letjen. S. Parman	21	yes	Grogol Petamburan	17	yes	282	2	116	94	106.7966753	-6.1840366	Jl. Letjen. S. Parman	21	yes	Grogol Petamburan	17
135124646	109.207994163065	-7.42693475677022	Jl. Veteran	11	yes	Karangwelas Lor	15	yes	60	14	44	8	109.207994163065	-7.42693475677022	Jl. Veteran	11	yes	Karangwelas Lor	15
753102583	110.3728573	-7.7358808	Jl Palagan	10	yes	Ngaglik	7	no	243	165	193	0	110.38138901213	-7.7247630972867	Jl. Palagan Tentara Pelajar	27	yes	Ngaglik	7
286701210	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	195	77	157	12	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
806528902	106.94964958858	-6.2047588486617	Jl. Sentra Primer Timur	23	yes	Cakung	6	yes	130	0	73	69	106.94964958858	-6.2047588486617	Jl. Sentra Primer Timur	23	yes	Cakung	6
529963107	110.327172	-7.7763138	Jalan Godean KM 6,5`	20	no	Sidoarum	8	no	837	564	673	18	110.32341690738	-7.7754208645858	Jalan Godean	12	no	Sidoarum	8
625086745	106.82131467249	-6.2164889739288	Jl. Bek Murad	13	yes	Setiabudi	9	yes	5	0	4	3	106.82131467249	-6.2164889739288	Jl. Bek Murad	13	yes	Setiabudi	9
905210350	115.1381735	-8.5670028	Jln Teuku Umar, Pandak, Kediri, Tabanan	39	yes	Pandak, Kediri	14	yes	59	15	41	1	115.1377334	-8.5666742	Jl. Teuku Umar	14	yes	Pandak, Kediri	14
882263836	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9	yes	12	7	12	4	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9
585391504	112.6100923	-7.1815737	Perum Grand Sungkono	20	no	Kedanyang	9	no	78	23	65	15	112.6100923	-7.1815737	Jl. Pangeran Diponegoro	23	yes	Kedanyang	9
177230051	110.4006316	-7.7502621	Jalan Raya Krangkungan	22	no	Depok, Sleman, Jogja	20	no	172	49	109	1	110.4006316	-7.7502621	Jalan Raya Krangkungan	22	no	Condongcatur, Depok	19
541807364	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9	yes	12	7	12	4	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9
808516036	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	35	4	27	13	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
898303549	106.80448330505	-6.2294981751937	Jl. Senopati	12	yes	Senayan	7	yes	137	24	63	13	106.80575092013	-6.2289630945207	Jl. Senopati	12	yes	SCBD	4
185538605	106.76252559513	-6.2000435188622	Jl. Lapangan Bola	17	yes	Kebon Jeruk	11	yes	10	0	8	7	106.76252559513	-6.2000435188622	Jl. Lapangan Bola	17	yes	Kebon Jeruk	11
279109926	112.80135396806	-7.3320918225946	Jl. Raya Medokan Sawah Timur	28	yes	Rungkut	7	yes	215	66	157	39	112.80135396806	-7.3320918225946	Jl. Raya Medokan Sawah Timur	28	yes	Rungkut	7
822182243	112.76534672845	-7.3995517643601	Jl. Raya Putri Juanda	21	yes	Sedati	6	yes	274	32	225	126	112.76534672845	-7.3995517643601	Jl. Raya Putri Juanda	21	yes	Sedati	6
374625774	106.5165703	-6.3008357	Jl.raya rawa buntu	18	yes	Tangerang	9	yes	192	92	134	17	106.6804245381	-6.3170072524076	Jl. Raya Rawa Buntu	19	yes	Serpong	7
717804993	107.6191228	-6.9174639	Jl. Raya Bandung-Garut Jembatan Almasoem Pinggir RM Simpang Raya	64	yes	Jatinangor	10	yes	19	13	17	0	107.76261544701	-6.9493189129177	Jl. Raya Cipacing	17	yes	Jatinangor	10
192543710	112.7384793	-7.2453044	jalan pahlawan	14	yes	Ciputat 	8	no	250	146	204	37	112.7384793	-7.2453044	Jl. Pahlawan	12	yes	Ciputat 	8
250774457	110.350137793918	-7.74015199590089	Jl. Kronggahan	14	yes	Godean	6	yes	84	46	57	0	110.350137793918	-7.74015199590089	Jl. Kronggahan	14	yes	Godean	6
316753078	112.7706871	-7.2920927	MANYAR INDAH	12	no	Menur Pumpungan, Sukolilo	25	yes	884	409	630	83	112.77169375847	-7.2920703356543	Jl. Manyar Indah Raya	21	yes	Menur Pumpungan, Sukolilo	25
601291517	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	29	1	17	14	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
770896651	112.7357	-7.326427	Jemursari	9	no	Wonocolo	8	no	90	37	67	24	112.74311905051	-7.322605202909	Jl. Raya Jemur Sari	19	yes	Wonocolo	8
720431086	106.8105998	-6.2614927	jl. jend. sudirman lot 28	25	yes	Senayan	7	yes	58	4	48	29	106.80452740056	-6.2292559362765	Jl. Senopati Raya	17	yes	Senayan	7
461154009	106.7853922	-6.1138942	Pluit	5	no	Pluit	5	no	292	143	219	47	106.79867023757	-6.1269623702061	Jl. Pluit Raya	14	yes	Pluit	5
309666119	106.60796983721	-6.2284375446715	Jl. Boulevard Diponegoro 	25	yes	Lippo Karawaci	14	yes	14	1	12	5	106.60796983721	-6.2284375446715	Jl. Boulevard Diponegoro	24	yes	Lippo Karawaci	14
379968607	106.863493	-6.565787	Jl. Raya Babakan Madang No. 24	30	yes	Sentul City	11	yes	8	0	2	0	106.863493	-6.565787	Jl. Raya Babakan Madang	23	yes	Sentul City	11
221442198	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	841	33	499	361	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
943858789	106.786205	-6.159379	Jalan Prof Latumenten no 33, Grogol	35	no	Grogol Petamburan	17	yes	35	20	30	0	106.79591562996	-6.1533722011173	Jl. Prof. Dr. Latumenten	24	yes	Tambora	7
498584308	112.5321266	-7.8767178	jl. Diponegoro 79b	18	yes	Kota Batu	9	no	8	4	6	0	112.5306906	-7.8751384	Jl. Diponegoro	14	yes	Sisir 	6
823428116	112.6798786	-7.3105288	Royal Residence	15	no	Wiyung	6	no	259	147	289	103	112.6797129	-7.3104483	Jl. Raya Menganti	17	yes	Wiyung	6
119348217	106.7122856	-6.3474603	Jl.Siliwangi Pamulang	21	yes	Pamulang	8	no	2002	1248	1384	2	106.72573771902	-6.3418538356138	Jl. Siliwangi	13	yes	Pamulang	8
516035946	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	841	33	499	361	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
759179892	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9	yes	1649	608	1173	311	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9
888774396	106.8734638	-6.1748361	Jl Cempaka Putih Timur	22	yes	Cempaka Putih	13	no	71	75	114	32	106.87380712275	-6.1748787663606	Jl. Cempaka Putih Timur	23	yes	Cempaka Putih	13
996745159	110.363741760049	-7.80540142378861	Kraton	6	no	Alun-Alun	9	no	2228	1215	1569	81	110.363741760049	-7.80540142378861	Kraton	6	no	Alun-Alun	9
597132389	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9	yes	1649	608	1173	311	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9
992884642	107.6191228	-6.9174639	Sukajadi	8	no	Sukajadi	8	no	1078	530	689	58	107.5905669	-6.8912015	Jl. Cipedes	11	yes	Sukajadi	8
232544404	106.78993443045	-6.1786304773636	Jl. Letjen S. Parman	20	yes	Tanjung Duren	13	yes	29	1	23	22	106.78993443045	-6.1786304773636	Jl. Letjen S. Parman	20	yes	Tanjung Duren	13
260875127	107.63344915764	-6.957970274709	Jl. Terusan Buah Batu	21	yes	Buah Batu	9	yes	426	157	255	59	107.63344915764	-6.957970274709	Jl. Terusan Buah Batu	21	yes	Buah Batu	9
804771384	112.68412171297	-7.2830455529549	Jl. Bukit Darmo Boulevard	25	yes	Dukuh Pakis	11	yes	2	0	1	1	112.68412171297	-7.2830455529549	Jl. Bukit Darmo Boulevard	25	yes	Dukuh Pakis	11
321192439	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11	yes	841	33	499	361	106.81486213491	-6.1943736857769	Jl. Kh. Mas Mansyur	19	yes	Tanah Abang	11
759750509	106.7942405	-6.4024844	Bedahan Sawangan Depok (Dekat Sekolah Alam Depok)	49	no	Sawangan	8	no	336	91	127	0	106.77258904924	-6.4125295256179	Bedahan	7	no	Sawangan	8
745196045	112.60241124306	-7.9267446307655	Jl. Raya Tlogomas	17	yes	Tlogomas	8	yes	49	35	41	1	112.60241124306	-7.9267446307655	Jl. Raya Tlogomas	17	yes	Tlogomas	8
644541916	110.3666173	-7.0000882	Gatot Subroto	13	no	Semarang BArat	14	no	136	63	81	3	110.3666257	-6.9992953	Jl. Gatot Subroto	17	yes	Jerakah, Kalibanteng	20
184856723	106.0111203	-6.0025343	JL.REMAZOL , BBS II	19	no	Ciwedus, cilegon	16	yes	56	13	27	5	106.0403978	-6.0323431	Jl. Remazol	11	yes	Ciwedus	7
908778612	106.83858253555	-6.5728741428649	Jl. MH. Thamrin	15	yes	Sentul City	11	yes	82	32	49	0	106.83858253555	-6.5728741428649	Jl. MH. Thamrin	15	yes	Sentul City	11
861117154	112.639245508598	-7.93015734258884	Jl. Ikan Nila	13	yes	Purwodadi	9	no	8	5	7	0	112.639245508598	-7.93015734258884	Jl. Ikan Nila	13	yes	Purwodadi	9
601475622	106.8026867	-6.2580909	jl. rimba	9	yes	jakarta selatan	15	no	78	87	143	22	106.8026867	-6.2580909	Jl. Rimba	9	yes	Kebayoran Baru	14
179072156	112.654562	-7.2926901	citraland	9	no	SURABAYA BARAT	14	no	202	104	168	35	112.64172758833	-7.2774965607483	Jl. Taman Puspa Raya	20	yes	Citraland	9
765292734	112.6943075	-7.2976624	Graha Family	12	no	Dukuh Pakis	11	no	226	31	110	54	112.68709772217	-7.2946400821069	Jl. Raya Golf Graha Famili	26	yes	Dukuh Pakis	11
648140046	107.5420349	-6.8702	Jl. Kolonel Masturi	19	yes	Cipageran	9	yes	228	71	146	23	107.55142791397	-6.8416131414006	Jl. Kolonel Masturi	19	yes	Cipageran	9
575047998	112.6100923	-7.1815737	Perum Grand Sungkono	20	no	Kebomas	7	no	78	23	65	15	112.6100923	-7.1815737	Kedanyang	9	no	Kebomas	7
850689883	106.69555705762	-6.3476024291421	Jl. Raya Puspitek	17	yes	Serpong	7	yes	192	92	134	17	106.69555705762	-6.3476024291421	Jl. Raya Puspitek	17	yes	Serpong	7
379917819	106.7664167	-6.4350154	Jalan Duren Seribu	18	no	Sawangan	8	no	465	90	122	0	106.7415295	-6.428365	Jalan Duren Seribu	18	no	Sawangan	8
696219137	112.733842072877	-7.23511480206993	Jl. Raya Rajawali	17	yes	Krembangan	10	no	298	116	215	50	112.733842072877	-7.23511480206993	Jl. Raya Rajawali	17	yes	Krembangan	10
171297634	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17	yes	24	1	15	8	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
841034304	107.6896073	-6.9586416	Rancabolang	11	no	Gedebage	8	no	193	68	161	59	107.6896073	-6.9586416	Rancabolang	11	no	Gedebage	8
524759487	112.63279367935	-7.2958282334486	Jl. Citra Land Utama	20	yes	Lakarsantri	11	yes	259	147	289	103	112.64489113451	-7.2741130680785	Jl. Taman Puspa Raya	20	yes	Citraland 	10
589069702	106.6397026	-6.3303475	Cisauk	6	no	Cisauk	6	no	713	311	344	0	106.6524885	-6.3158078	Jl. Raya Cisauk	15	yes	Cisauk	6
949639725	110.3998397	-7.7146323	Jl Kaliurang	12	yes	Sinduharjo, Ngaglik	19	no	950	550	698	1	110.40601950957	-7.7158230519522	Jl. Kaliurang	13	yes	Sinduharjo, Ngaglik	19
